1635783300000,61499.9,61564.9,61473.8,61516.1,39.761,1635783599999,2446537.0390,893,23.669,1456303.0485,0
1635783600000,61516.1,61574.4,61471.5,61488.0,46.443,1635783899999,2857708.2928,910,22.868,1407048.8040,0
1635783900000,61489.9,61490.0,61369.3,61423.9,63.465,1635784199999,3898540.4533,1341,25.666,1576652.0188,0
1635784200000,61424.0,61502.4,61231.6,61256.6,178.252,1635784499999,10932028.7130,3494,80.449,4933763.4001,0
1635784500000,61256.5,61256.5,61125.6,61213.5,142.671,1635784799999,8729050.9650,2846,61.599,3768909.6063,0
1635784800000,61210.0,61287.8,61180.8,61198.2,79.959,1635785099999,4895623.1178,1450,37.389,2289233.2540,0
1635785100000,61197.8,61249.8,61100.7,61144.1,163.267,1635785399999,9988386.9180,3335,80.515,4925807.0322,0
1635785400000,61144.1,61211.4,61125.4,61203.8,90.327,1635785699999,5525104.8636,1827,50.235,3072693.6097,0
1635785700000,61203.9,61227.8,61120.0,61121.3,63.894,1635785999999,3908303.3556,1129,26.481,1619790.7912,0
1635786000000,61121.2,61172.0,60900.0,60943.8,270.173,1635786299999,16491118.3765,4324,107.996,6591487.7803,0
1635786300000,60943.8,61024.3,60850.0,60957.8,179.076,1635786599999,10913509.4281,3365,96.589,5886782.1218,0
1635786600000,60957.7,60957.7,60769.6,60836.2,169.959,1635786899999,10341397.9239,3135,77.555,4718986.7804,0
1635786900000,60836.2,61038.9,60827.0,61021.5,94.020,1635787199999,5731119.4942,1934,60.195,3668805.9563,0
1635787200000,61021.6,61095.8,60966.3,60999.1,87.653,1635787499999,5349159.4723,1702,47.818,2918016.0278,0
1635787500000,60999.2,61018.4,60882.7,60898.6,114.947,1635787799999,7004451.5181,1803,46.255,2818246.8729,0
1635787800000,60898.6,60986.3,60858.0,60875.8,68.398,1635788099999,4165813.1214,1413,34.249,2085921.6981,0
1635788100000,60875.7,60993.6,60875.7,60926.0,42.114,1635788399999,2566940.4644,845,25.486,1553294.5799,0
1635788400000,60926.1,60941.3,60873.6,60890.0,35.577,1635788699999,2166792.7516,641,11.842,721121.4878,0
1635788700000,60890.1,61002.7,60874.0,60964.2,64.788,1635788999999,3948899.1107,1303,39.961,2435639.6273,0
1635789000000,60964.2,60964.3,60821.5,60828.5,52.965,1635789299999,3224409.8787,1084,19.344,1177691.1514,0
1635789300000,60828.5,60860.3,60794.6,60829.4,76.702,1635789599999,4665958.8523,1344,35.523,2160880.7569,0
1635789600000,60827.7,60827.7,60731.4,60731.4,77.969,1635789899999,4738524.9604,1444,38.441,2336250.8898,0
1635789900000,60731.4,60765.0,60574.1,60743.1,218.959,1635790199999,13282927.7795,3631,104.958,6367107.0587,0
1635790200000,60743.1,60876.5,60743.0,60850.5,99.591,1635790499999,6057266.7100,1749,59.295,3606038.8498,0
1635790500000,60852.0,60852.0,60621.8,60685.8,133.684,1635790799999,8115161.3699,2399,56.425,3424527.9541,0
1635790800000,60685.9,60686.0,60624.0,60632.5,62.114,1635791099999,3767508.0479,1100,38.832,2355254.9837,0
1635791100000,60632.0,60684.0,60631.8,60684.0,50.325,1635791399999,3052354.3638,622,22.887,1388176.9369,0
1635791400000,60683.9,60749.0,60603.9,60626.1,109.236,1635791699999,6625451.0475,1794,56.696,3438721.5833,0
1635791700000,60626.2,60666.3,60566.1,60664.6,57.969,1635791999999,3513658.5512,1054,27.508,1667374.1372,0
1635792000000,60664.5,60847.7,60655.0,60830.6,79.229,1635792299999,4813477.9518,1608,55.942,3398564.7859,0
1635792300000,60830.5,60830.5,60684.1,60710.0,67.467,1635792599999,4098431.1359,1246,27.802,1688723.8244,0
1635792600000,60710.1,60725.0,60606.8,60638.0,57.752,1635792899999,3503591.7006,1192,33.121,2009327.8566,0
1635792900000,60638.0,60639.0,60594.0,60623.1,45.382,1635793199999,2750884.8353,871,22.352,1354861.9024,0
1635793200000,60620.8,60986.4,60389.8,60985.8,398.611,1635793499999,24174299.1414,7317,206.898,12553083.3163,0
1635793500000,60985.8,61218.6,60985.8,61079.5,332.138,1635793799999,20299155.9965,5888,181.352,11084758.9732,0
1635793800000,61077.1,61077.1,60884.4,60991.7,187.367,1635794099999,11424348.4443,3551,96.454,5880191.7526,0
1635794100000,60991.6,61082.4,60970.4,61079.0,109.460,1635794399999,6680019.0255,1693,72.094,4399505.0734,0
1635794400000,61078.9,61176.7,61005.3,61136.0,92.019,1635794699999,5622460.9119,1758,42.516,2597532.5816,0
1635794700000,61135.9,61201.2,61084.2,61114.4,73.838,1635794999999,4514256.7156,1733,35.672,2180850.9466,0
1635795000000,61114.3,61114.3,61009.9,61009.9,68.045,1635795299999,4153935.2350,1262,29.095,1776013.9969,0
1635795300000,61009.9,61026.2,60946.0,60955.8,31.999,1635795599999,1951334.4606,656,14.966,912498.8186,0
1635795600000,60955.8,60980.8,60915.3,60927.7,116.944,1635795899999,7127849.5440,1454,43.281,2637878.5628,0
1635795900000,60927.8,60995.6,60912.0,60977.9,71.507,1635796199999,4357912.0654,1085,41.473,2527366.8750,0
